num|date|name|budget|domestic|intl
1296|7/25/2008|The X-Files: I Want to Believe|35000000|20982478|68369434
1297|8/24/2012|Premium Rush|35000000|20275446|31393201
1298|1/18/2013|Broken City|35000000|19701164|30746765
1299|8/19/2005|Valiant|35000000|19478106|64188387
1300|2/23/2000|Wonder Boys|35000000|19389454|33422485
1301|2/25/2005|Cursed|35000000|19294901|25114901
1302|12/21/2007|Walk Hard: The Dewey Cox Story|35000000|18317151|20606053
1303|9/20/2002|The Four Feathers|35000000|18306166|29882645
1304|4/30/2010|Furry Vengeance|35000000|17630465|39340177
1305|1/25/2013|Parker|35000000|17616641|46346651
1306|9/17/2004|Wimbledon|35000000|16862585|41666476
1307|9/15/2000|Bait|35000000|15325127|15471969
1308|12/8/2000|Dungeons and Dragons|35000000|15185241|33771965
1309|11/9/2007|Lions for Lambs|35000000|14998070|63211088
1310|1/18/1991|Flight of the Intruder|35000000|14471440|14471440
1311|5/27/2011|The Tree of Life|35000000|13305665|62305665
1312|8/17/2001|American Outlaws|35000000|13264986|13264986
1313|8/11/2006|Zoom|35000000|11989328|12506188
1314|12/25/2001|The Shipping News|35000000|11405825|24405825
1315|12/18/2009|The Young Victoria|35000000|11001272|31878891
1316|3/28/2014|Sabotage|35000000|10508518|18376443
1317|9/4/1998|Knock Off|35000000|10319915|10319915
1318|9/11/2009|Whiteout|35000000|10275638|12254746
1319|11/22/2006|The Fountain|35000000|10144010|15461638
1320|12/5/2008|Punisher: War Zone|35000000|8050977|10157534
1321|9/5/2003|The Order|35000000|7659747|11559747
1322|11/10/2006|A Good Year|35000000|7459300|42064105
1323|11/6/2002|Femme Fatale|35000000|6630252|16830252
1324|5/2/1997|Warriors of Virtue|35000000|6448817|6448817
1325|9/26/2003|Luther|35000000|5781086|29465190
1326|1/21/2010|Biutiful|35000000|5101237|25101237
1327|2/21/1992|Radio Flyer|35000000|4651977|4651977
1328|4/16/1993|Bound by Honor|35000000|4496583|4496583
1329|2/28/1997|Smilla's Sense of Snow|35000000|2221994|2221994
1330|1/1/1980|Lion of the Desert|35000000|1500000|1500000
1331|4/19/1996|Le hussard sur le toit|35000000|1320043|1320043
1332|11/24/1999|Ride With the Devil|35000000|630779|630779
1333|9/22/2006|Bandidas|35000000|0|18400000
1334|12/31/2008|Black Water Transit|35000000|0|0
1335|12/25/2011|The Darkest Hour|34800000|21443494|62831715
1336|9/17/1993|The Age of Innocence|34000000|32014993|32014993
1337|8/14/2009|Gake no ue no Ponyo|34000000|15090399|205312666
1338|9/1/1999|Chill Factor|34000000|11263966|11263966
1339|8/27/1999|The Astronaut's Wife|34000000|10672566|10672566
1340|5/5/2000|I Dreamed of Africa|34000000|6543194|6543194
1341|12/4/1981|Reds|33500000|50000000|50000000
1342|12/11/1992|A Few Good Men|33000000|141340178|236500000
1343|6/2/2000|Big Momma's House|33000000|117559438|173559438
1344|3/16/2001|Exit Wounds|33000000|51758599|79958599
1345|7/27/2012|Step Up Revolution|33000000|35074677|165552290
1346|8/18/2006|Snakes on a Plane|33000000|34020814|62020814
1347|4/16/2004|The Punisher|33000000|33664370|54533774
1348|9/8/2000|The Watcher|33000000|28946615|47267829
1349|4/27/2012|Safe|33000000|17142080|41495213
1350|3/14/2008|Doomsday|33000000|11008770|21621188
1351|4/23/1999|Pushing Tin|33000000|8408835|8408835
1352|5/12/2006|Goal! The Dream Begins|33000000|4283255|27610873
1353|5/25/1983|Star Wars Ep. VI: Return of the Jedi|32500000|309205079|572700000
1354|5/13/2011|Bridesmaids|32500000|169106725|289263136
1355|12/10/2008|The Reader|32500000|34194407|113019290
1356|4/26/2013|The Big Wedding|32500000|21819348|35770721
1357|2/24/2012|Wanderlust|32500000|17288155|24159934
1358|11/7/2003|Elf|32000000|173398518|222124612
1359|7/5/1996|Phenomenon|32000000|104636382|152036382
1360|6/12/2013|This is the End|32000000|101470202|126294264
1361|1/18/2002|Snow Dogs|32000000|81150692|116898028
1362|6/16/2006|Nacho Libre|32000000|80197993|99296462
1363|11/23/1988|Scrooged|32000000|60328558|60328558
1364|8/27/2010|Takers|32000000|57744720|70587268
1365|4/1/2011|Source Code|32000000|54712227|140428499
1366|9/10/1999|Stigmata|32000000|50041732|89441732
1367|11/10/2000|Men of Honor|32000000|48814909|82339483
1368|9/2/2005|The Transporter 2|32000000|43095856|88978458
1369|2/18/2011|Big Mommas: Like Father, Like Son|32000000|37915414|83915414
1370|1/15/1993|Alive|32000000|36299670|36299670
1371|2/23/2007|The Number 23|32000000|35193167|77593167
1372|12/14/1979|1941|32000000|34175000|94875000
1373|10/21/2005|Dreamer: Inspired by a True Story|32000000|33022286|39498360
1374|9/23/2005|A History of Violence|32000000|31493782|61477797
1375|3/15/2013|The Incredible Burt Wonderstone|32000000|22537881|24255957
1376|2/10/1995|The Quick and the Dead|32000000|18552460|18552460
1377|4/30/2004|Laws of Attraction|32000000|17848322|29948322
1378|9/3/2010|Going the Distance|32000000|17804299|39990165
1379|10/22/1999|Bringing Out The Dead|32000000|16640210|16640210
1380|3/19/2010|Repo Men|32000000|13942007|18195238
1381|9/14/2007|D-War|32000000|10977721|79915361
1382|9/6/1996|Bogus|32000000|4357406|4357406
1383|3/26/1997|Cats Don't Dance|32000000|3588602|3588602
1384|12/8/1999|Cradle Will Rock|32000000|2899970|2899970
1385|12/15/2006|The Good German|32000000|1308696|1308696
1386|12/31/2004|George and the Dragon|32000000|0|0
1387|8/15/1979|Apocalypse Now|31500000|78800000|78800000
1388|11/2/2012|Flight|31000000|93772375|161772375
1389|12/18/1985|Out of Africa|31000000|79096868|258210860
1390|6/29/1979|Moonraker|31000000|70300000|210300000
1391|7/18/1990|Arachnophobia|31000000|53208180|53208180
1392|4/28/2000|Frequency|31000000|44983704|68079671
1393|9/28/2001|Hearts in Atlantis|31000000|24185781|30885781
1394|1/22/2010|Extraordinary Measures|31000000|12482741|15826984
1395|10/20/1995|Get Shorty|30250000|72021008|115021008
1396|6/8/1984|Ghostbusters|30000000|238632124|291632124
1397|11/22/1995|Toy Story|30000000|191780865|364530148
1398|12/27/2002|Chicago|30000000|170687518|307687518
1399|6/25/1999|Big Daddy|30000000|163479795|228641283
1400|8/10/2001|American Pie 2|30000000|145096820|286500000
1401|2/10/2012|The Vow|30000000|125014030|197618160
1402|6/10/1994|Speed|30000000|121248145|283200000
1403|3/2/1990|The Hunt for Red October|30000000|120709866|200500000
1404|8/16/2013|Lee Daniels' The Butler|30000000|116632095|151513429
1405|9/29/2000|Remember the Titans|30000000|115654751|136706683
1406|8/14/2009|District 9|30000000|115646235|215196627
1407|6/18/2004|Dodgeball: A True Underdog Story|30000000|114326736|167791704
1408|11/22/1991|The Addams Family|30000000|113502246|191502246
1409|11/10/1995|Ace Ventura: When Nature Calls|30000000|108360063|212400000
1410|8/3/2001|The Princess Diaries|30000000|108244774|165334774
1411|3/5/1999|Analyze This|30000000|106885658|176885658
1412|9/20/1996|The First Wives Club|30000000|105489203|181489203
1413|12/15/2004|Million Dollar Baby|30000000|100492203|232016402
1414|9/22/1995|Se7en|30000000|100125643|328125643
1415|10/8/2003|Mystic River|30000000|90135191|156835191
1416|11/10/1999|Pokemon: The First Movie|30000000|85744662|163644662
1417|11/19/2004|SpongeBob SquarePants|30000000|85416609|140416609
1418|12/4/2009|Up in the Air|30000000|83823381|166842739
1419|6/25/2004|The Notebook|30000000|81001787|102276787
1420|4/10/2009|Hannah Montana the Movie|30000000|79576189|169173206
1421|11/17/2000|Rugrats in Paris|30000000|76501438|103284813
1422|12/25/1991|The Prince of Tides|30000000|74787599|74787599
1423|8/12/2005|Four Brothers|30000000|74494381|92494381
1424|12/23/1994|Legends of the Fall|30000000|66502573|160502573
1425|2/1/2013|Warm Bodies|30000000|66380662|116643610
1426|12/13/2002|About Schmidt|30000000|65005217|107054484
1427|1/17/2014|The Nut Job|30000000|64251538|66251538
1428|2/16/2001|Down to Earth|30000000|64172251|71172251
1429|8/4/1995|Babe|30000000|63658910|246100000
1430|4/18/2008|Forgetting Sarah Marshall|30000000|63172463|105173042
1431|10/8/2004|Friday Night Lights|30000000|61255921|61950770
1432|4/25/2008|Baby Mama|30000000|60494212|64391484
1433|5/29/1998|Hope Floats|30000000|60110313|81529000
1434|1/9/2009|Bride Wars|30000000|58715510|115150424
1435|8/20/2004|Without a Paddle|30000000|58156435|65121280
1436|4/23/2004|13 Going On 30|30000000|57139723|96439723
1437|5/20/2011|Midnight in Paris|30000000|56816662|154816662
1438|10/5/2005|Wallace & Gromit: The Curse of the Were-Rabbit|30000000|56068547|197593152
1439|9/16/2005|The Corpse Bride|30000000|53359111|114770654
1440|5/14/2010|Letters to Juliet|30000000|53032453|79135982
1441|4/6/2001|Blow|30000000|52990775|83282296
1442|2/12/1999|Message in a Bottle|30000000|52880016|52880016
1443|6/9/1989|Star Trek V: The Final Frontier|30000000|52210049|70200000
1444|7/3/2002|Like Mike|30000000|51432423|62432423
1445|3/18/1994|Naked Gun 33 1/3: The Final Insult|30000000|51041856|51041856
1446|12/7/2007|Atonement|30000000|50980159|130200290
1447|5/24/1985|A View to a Kill|30000000|50327960|152627960
1448|1/14/2005|Racing Stripes|30000000|49772522|93772522
1449|9/22/1989|Black Rain|30000000|45892212|45892212
1450|4/13/2012|The Three Stooges|30000000|44338224|53801644
1451|7/21/2000|Pokemon 2000|30000000|43746923|133946923
1452|8/6/2010|Step Up 3D|30000000|42400223|165889117
1453|5/29/2009|Drag Me To Hell|30000000|42100625|91388487
1454|4/13/2012|The Cabin in the Woods|30000000|42073277|70768144
1455|9/19/2003|Secondhand Lions|30000000|42070939|47902566
1456|11/10/2006|Stranger Than Fiction|30000000|40435190|45235190
1457|4/8/2011|Hanna|30000000|40259119|65343694
1458|8/16/2002|Blue Crush|30000000|40118420|51618420
1459|10/19/2007|30 Days of Night|30000000|39568996|80276156
1460|12/19/1986|Little Shop of Horrors|30000000|38747385|38747385
1461|9/15/2006|Gridiron Gang|30000000|38432823|41457834
1462|7/20/1988|Midnight Run|30000000|38413606|81613606
1463|1/25/2008|Meet the Spartans|30000000|38233676|84646831
1464|11/13/1987|The Running Man|30000000|38122000|38122000
1465|9/13/2013|The Family|30000000|36918811|51078541
1466|11/21/1997|Mortal Kombat: Annihilation|30000000|35927406|51327406
1467|7/1/2011|Larry Crowne|30000000|35608245|61449135
1468|10/18/2013|Carrie|30000000|35266619|85039274
1469|4/1/2006|Take the Lead|30000000|34742066|65390493
1470|11/24/2010|Love and Other Drugs|30000000|32367005|102719647
1471|6/1/2001|What's the Worst That Could Happen?|30000000|32267774|38462071
1472|2/8/2013|Side Effects|30000000|32172757|60288363
1473|9/9/2009|9|30000000|31749894|48559999
1474|4/27/2012|The Five-Year Engagement|30000000|28700285|54588202
1475|4/2/2004|The Prince & Me|30000000|28165882|29356757
1476|7/15/2011|Winnie the Pooh|30000000|26692846|50145607
1477|5/15/1998|Bulworth|30000000|26528684|29203383
1478|6/13/2003|Dumb and Dumberer: When Harry Met Lloyd|30000000|26214846|26214846
1479|8/4/1995|Virtuosity|30000000|23998226|23998226
1480|9/18/1998|One True Thing|30000000|23337196|26708196
1481|2/4/2011|Sanctum|30000000|23209310|104283753
1482|9/17/2004|Mr. 3000|30000000|21800302|21827296
1483|11/19/2010|The Next Three Days|30000000|21148651|67255916
1484|8/6/2004|Little Black Book|30000000|20422207|21758371
1485|1/19/2005|Assault On Precinct 13|30000000|20040895|36040895
1486|9/19/2008|Igor|30000000|19528602|31013349
1487|10/4/2013|Runner Runner|30000000|19316646|62616646
1488|2/6/1998|The Replacement Killers|30000000|19035741|19035741
1489|3/3/2006|Ultraviolet|30000000|18522064|20722064
1490|10/21/2005|North Country|30000000|18324242|25224242
1491|8/19/2011|Fright Night|30000000|18298649|40520649
1492|7/17/2002|Eight Legged Freaks|30000000|17266505|36722311
1493|7/19/1996|Fled|30000000|17192205|19892205
1494|6/4/2010|Splice|30000000|17010170|22461001
1495|4/18/2008|88 Minutes|30000000|16930884|32955399
1496|4/9/2004|The Whole Ten Yards|30000000|16323969|26323969
1497|8/1/1986|Howard the Duck|30000000|16295774|16295774
1498|10/24/2008|Pride and Glory|30000000|15740721|43440721
1499|8/26/2005|The Cave|30000000|15007991|27147991
1500|4/30/2004|Godsend|30000000|14334645|16910708
1501|6/20/2003|Alex & Emma|30000000|14208384|15358583
1502|9/3/2004|Wicker Park|30000000|13001257|21601257
1503|12/25/2005|The New World|30000000|12712093|26184400
1504|1/18/2013|The Last Stand|30000000|12050299|48050299
1505|1/15/1999|In Dreams|30000000|12017369|12017369
1506|3/12/1999|Wing Commander|30000000|11578022|11578022
1507|1/12/2001|Antitrust|30000000|10965209|17865209
1508|4/29/2011|Hoodwinked Too: Hood vs. Evil|30000000|10143779|23353111
1509|4/8/2009|Dragonball Evolution|30000000|9362785|58228460
1510|9/24/2004|First Daughter|30000000|9055010|10419084
1511|9/9/2005|An Unfinished Life|30000000|8535575|18535575
1512|12/25/2009|The Imaginarium of Doctor Parnassus|30000000|7689607|64352607
1513|12/17/2010|Barney's Version|30000000|7502560|8845575
1514|9/20/2002|Trapped|30000000|6916869|6916869
1515|6/1/1984|Once Upon a Time in America|30000000|5321508|5321508
1516|1/22/1999|Gloria|30000000|4167493|4967493
1517|9/21/2007|The Assassination of Jesse James by the Coward Robert Ford|30000000|3909149|15313631
1518|12/29/2004|The Merchant of Venice|30000000|3765585|18765585
1519|4/2/2003|The Good Thief|30000000|3517797|6460758
1520|8/17/2005|Supercross|30000000|3102550|3252550
1521|12/29/2006|Miss Potter|30000000|3005605|35891257
1522|5/5/2006|Wu ji|30000000|669625|35869934
1523|9/23/2011|Machine Gun Preacher|30000000|538690|538690
1524|6/15/2007|DOA: Dead or Alive|30000000|480314|7756224
1525|2/19/2010|Le Petit Nicolas|30000000|201857|52339566
1526|10/7/2011|Xinhai geming|30000000|135739|8593154
1527|12/31/2010|Konferenz der Tiere|30000000|0|53311125
1528|12/14/2007|Goodbye Bafana|30000000|0|2717302
1529|11/18/2005|Walk the Line|29000000|119519402|187707495
1530|12/27/1995|Twelve Monkeys|29000000|57141459|168841459
1531|9/12/2003|Once Upon a Time in Mexico|29000000|56330657|97413527
1532|4/14/2000|Keeping the Faith|29000000|37036404|45336404
1533|2/13/1998|The Borrowers|29000000|22619589|54045832
1534|12/5/2008|Frost/Nixon|29000000|18622031|28144586
1535|11/12/2004|Seed of Chucky|29000000|17016190|24716190
1536|8/23/2002|Serving Sara|29000000|16930185|20146150
1537|12/31/2002|Confessions of a Dangerous Mind|29000000|16007718|33013805
1538|8/26/2009|Taking Woodstock|29000000|7460204|10066366
1539|9/24/1999|Mumford|28700000|4559569|4559569
1540|3/4/2005|The Jacket|28500000|6301131|15452978
1541|11/11/1992|Aladdin|28000000|217350219|504050219
1542|5/23/1984|Indiana Jones and the Temple of Doom|28000000|179880271|333080271
1543|11/20/1998|The Rugrats Movie|28000000|100494685|140894685
1544|7/15/1988|Die Hard|28000000|81350242|139109346
1545|4/6/2001|Along Came a Spider|28000000|74058698|105159085
1546|2/14/2013|Safe Haven|28000000|71399120|93943623
1547|2/6/2004|Miracle|28000000|64378093|64474705
1548|11/1/2013|Last Vegas|28000000|63914167|112914167
1549|1/26/2001|The Wedding Planner|28000000|60400856|94728529
1550|3/19/2004|Dawn of the Dead|28000000|58990765|103452875
1551|6/26/1981|For Your Eyes Only|28000000|54800000|195300000
1552|12/14/2001|The Royal Tenenbaums|28000000|52353636|71430876
1553|4/25/2003|Identity|28000000|52131264|82183683
1554|10/5/2001|Serendipity|28000000|50255310|75294136
1555|4/16/2010|Kick-Ass|28000000|48071303|97527535
1556|9/28/2001|Zoolander|28000000|45172250|60780981
1557|9/16/1994|Timecop|28000000|44853581|102053581
1558|7/27/2007|No Reservations|28000000|43107979|91665799
1559|7/16/1993|Hocus Pocus|28000000|39360491|39360491
1560|11/11/2005|Pride and Prejudice|28000000|38372662|120918508
1561|8/12/2011|30 Minutes or Less|28000000|37053924|40966716
1562|12/22/2000|Dracula 2000|28000000|33000377|33000377
1563|6/25/1982|Blade Runner|28000000|32656328|33139618
1564|4/7/1995|Rob Roy|28000000|31390587|31390587
1565|2/21/2014|3 Days to Kill|28000000|30697999|33622417
1566|8/16/2013|Kick-Ass 2|28000000|28795985|63297114
1567|10/12/2007|We Own the Night|28000000|28563179|55307857
1568|1/15/2010|The Spy Next Door|28000000|24307106|50983364
1569|4/25/2014|Brick Mansions|28000000|20237608|32595446
1570|5/12/2006|Just My Luck|28000000|17326650|38159905
1571|10/13/2000|Lost Souls|28000000|16779636|31320293
1572|4/18/2003|Winged Migration|28000000|11689053|33189053
1573|10/1/1999|Mystery, Alaska|28000000|8891623|8891623
1574|8/24/2001|John Carpenter's Ghosts of Mars|28000000|8434601|8434601
1575|7/11/1997|A Simple Wish|28000000|8165213|8165213
1576|12/25/1997|Kundun|28000000|5686694|5686694
1577|10/3/2008|How to Lose Friends & Alienate People|28000000|2775593|12031443
1578|12/31/2007|Alatriste|28000000|0|22860477
1579|6/1/2007|Knocked Up|27500000|148761765|219154490
1580|6/10/1983|Octopussy|27500000|67900000|187500000
1581|6/26/2009|My Sister's Keeper|27500000|49200230|96673002
1582|2/8/2008|Welcome Home Roscoe Jenkins|27500000|42436517|43607627
1583|1/13/2012|Joyful Noise|27500000|30932113|31157914
1584|12/25/2006|Notes on a Scandal|27500000|17510118|49752391
1585|10/19/2007|Rendition|27500000|9736045|27036045
1586|10/28/2011|Anonymous|27500000|4463292|15815509
1587|3/18/2011|Limitless|27000000|79249455|169739455
1588|12/6/1991|Star Trek VI: The Undiscovered Country|27000000|74888996|96900000
1589|6/7/2002|The Divine Secrets of the Ya-Ya Sisterhood|27000000|69586544|73826768
1590|10/3/1997|Kiss the Girls|27000000|60527873|60527873
1591|6/20/1980|The Blues Brothers|27000000|57229890|57229890
1592|12/25/1994|The Jungle Book|27000000|44342956|44342956
1593|8/6/2008|The Sisterhood of the Traveling Pants 2|27000000|44089964|44270131
